id,url,title,subtitle,first_paragraph
157583,https://www.makorrishon.co.il/news/826868/,"""ציר מורג"": מאמץ לנתק את חמאס מאזור ההברחות בגבול מצרים","""הכשרת ציר מורג תגרור פינוי של האוכלוסייה וניקוי תשתיות הטרור. כך למעשה ייווצר אזור חיץ סטרילי בין הגבול לים באורך של 12 קילומטרים וברוחב של ארבעה קילומטרים, שטח שמהווה כ־15 אחוז מרצועת עזה"", אומר הפרשן בן-ציון מקלס","הפעולות הנרחבות של כוחות צה""ל השבוע ברצועת עזה, במסגרת מבצע עוז וחרב, חיזקו את אחיזתו בשטח, וסללו את הדרך לקראת המשך הפעילות ברצועה."
157587,https://www.makorrishon.co.il/news/690479/,ה-BBC שוב בשירות הפלסטינים: ערוץ מיוחד ייפתח בעזה,"גוף התקשורת הבריטי הודיע שיפתח ערוץ רדיו מיוחד לתושבי הרצועה, שיספק מידע עדכני ועצות בטיחות","ה-BBC הבריטי הודיע היום (ד') שיפתח ערוץ מיוחד ברדיו לתושבי עזה. לפי הצהרה של הערוץ, התדר יספק לתושבי עזה ""את המידע העדכני ביותר על המלחמה בתוספת עצות בטיחות ומידע באשר למקלט, מזון ומים""."
157587,https://www.makorrishon.co.il/news/822706/,אחרי הסרט האנטי-ישראלי על עזה: BBC עם טעות מביכה נוספת,"בכתבה ששידרה על ""התנחלויות"" ברמת הגולן, BBC הציגה תצלומי אוויר של העיר טבריה. ""לאור ההתמקדות ארוכת השנים והבלתי-פרופורציונלית של BBC ב'התנחלויות'"", אמר דובר CAMERA, הארגון שחשוף את הטעות המביכה של רשת השידור הבריטית, ""אפשר לצפות שהעורכים לפחות ידעו איך הן נראות""","רשת ה-BBC הבריטית התנצלה על כך שהשתמשה בצילומים של העיר טבריה בכתבה על ""התנחלויות"" ברמת הגולן."
157587,https://www.makorrishon.co.il/news/817189/,"BBC בשירות חמאס: ""מידע מוטעה הוא סיפורה של המלחמה""","רשת התקשורת הבריטית הלאומית שידרה סרט תיעודי בן שעה על המלחמה בעזה, שהקריין שלו הוא בנו של בכיר בחמאס. בתגובה, BBC ספגה אש והואשמה בהפיכת כלי תעמולה של ארגון הטרור: ""עוד דוגמה מחרידה לכישלון עיתונאי ולהטיה אנטי-ישראלית""","BBC, רשת התקשורת הבריטית הלאומית, הואשמה בכך שהפכה את עצמה לכלי תעמולה של חמאס על ידי שידור סרט דוקומנטרי על רצועת עזה, שסופר על ידי בנו של בכיר בחמאס."
157588,https://www.makorrishon.co.il/news/690479/,ה-BBC שוב בשירות הפלסטינים: ערוץ מיוחד ייפתח בעזה,"גוף התקשורת הבריטי הודיע שיפתח ערוץ רדיו מיוחד לתושבי הרצועה, שיספק מידע עדכני ועצות בטיחות","ה-BBC הבריטי הודיע היום (ד') שיפתח ערוץ מיוחד ברדיו לתושבי עזה. לפי הצהרה של הערוץ, התדר יספק לתושבי עזה ""את המידע העדכני ביותר על המלחמה בתוספת עצות בטיחות ומידע באשר למקלט, מזון ומים""."
157588,https://www.makorrishon.co.il/news/822706/,אחרי הסרט האנטי-ישראלי על עזה: BBC עם טעות מביכה נוספת,"בכתבה ששידרה על ""התנחלויות"" ברמת הגולן, BBC הציגה תצלומי אוויר של העיר טבריה. ""לאור ההתמקדות ארוכת השנים והבלתי-פרופורציונלית של BBC ב'התנחלויות'"", אמר דובר CAMERA, הארגון שחשוף את הטעות המביכה של רשת השידור הבריטית, ""אפשר לצפות שהעורכים לפחות ידעו איך הן נראות""","רשת ה-BBC הבריטית התנצלה על כך שהשתמשה בצילומים של העיר טבריה בכתבה על ""התנחלויות"" ברמת הגולן."
157588,https://www.makorrishon.co.il/news/817189/,"BBC בשירות חמאס: ""מידע מוטעה הוא סיפורה של המלחמה""","רשת התקשורת הבריטית הלאומית שידרה סרט תיעודי בן שעה על המלחמה בעזה, שהקריין שלו הוא בנו של בכיר בחמאס. בתגובה, BBC ספגה אש והואשמה בהפיכת כלי תעמולה של ארגון הטרור: ""עוד דוגמה מחרידה לכישלון עיתונאי ולהטיה אנטי-ישראלית""","BBC, רשת התקשורת הבריטית הלאומית, הואשמה בכך שהפכה את עצמה לכלי תעמולה של חמאס על ידי שידור סרט דוקומנטרי על רצועת עזה, שסופר על ידי בנו של בכיר בחמאס."
157589,https://www.makorrishon.co.il/news/826868/,"""ציר מורג"": מאמץ לנתק את חמאס מאזור ההברחות בגבול מצרים","""הכשרת ציר מורג תגרור פינוי של האוכלוסייה וניקוי תשתיות הטרור. כך למעשה ייווצר אזור חיץ סטרילי בין הגבול לים באורך של 12 קילומטרים וברוחב של ארבעה קילומטרים, שטח שמהווה כ־15 אחוז מרצועת עזה"", אומר הפרשן בן-ציון מקלס","הפעולות הנרחבות של כוחות צה""ל השבוע ברצועת עזה, במסגרת מבצע עוז וחרב, חיזקו את אחיזתו בשטח, וסללו את הדרך לקראת המשך הפעילות ברצועה."
157595,https://www.makorrishon.co.il/,Makor_Rishon_logo,הכי חמים,"אולי צודקים הטוענים שאי אפשר להביא בכפייה חרדים לצה""ל, אבל הגיע הזמן להודות שגם גישת ההידברות, הפשרות והציפייה לתהליכים לא עבדה עד היום"
157597,https://www.makorrishon.co.il/news/690479/,ה-BBC שוב בשירות הפלסטינים: ערוץ מיוחד ייפתח בעזה,"גוף התקשורת הבריטי הודיע שיפתח ערוץ רדיו מיוחד לתושבי הרצועה, שיספק מידע עדכני ועצות בטיחות","ה-BBC הבריטי הודיע היום (ד') שיפתח ערוץ מיוחד ברדיו לתושבי עזה. לפי הצהרה של הערוץ, התדר יספק לתושבי עזה ""את המידע העדכני ביותר על המלחמה בתוספת עצות בטיחות ומידע באשר למקלט, מזון ומים""."
157597,https://www.makorrishon.co.il/news/822706/,אחרי הסרט האנטי-ישראלי על עזה: BBC עם טעות מביכה נוספת,"בכתבה ששידרה על ""התנחלויות"" ברמת הגולן, BBC הציגה תצלומי אוויר של העיר טבריה. ""לאור ההתמקדות ארוכת השנים והבלתי-פרופורציונלית של BBC ב'התנחלויות'"", אמר דובר CAMERA, הארגון שחשוף את הטעות המביכה של רשת השידור הבריטית, ""אפשר לצפות שהעורכים לפחות ידעו איך הן נראות""","רשת ה-BBC הבריטית התנצלה על כך שהשתמשה בצילומים של העיר טבריה בכתבה על ""התנחלויות"" ברמת הגולן."
157597,https://www.makorrishon.co.il/news/817189/,"BBC בשירות חמאס: ""מידע מוטעה הוא סיפורה של המלחמה""","רשת התקשורת הבריטית הלאומית שידרה סרט תיעודי בן שעה על המלחמה בעזה, שהקריין שלו הוא בנו של בכיר בחמאס. בתגובה, BBC ספגה אש והואשמה בהפיכת כלי תעמולה של ארגון הטרור: ""עוד דוגמה מחרידה לכישלון עיתונאי ולהטיה אנטי-ישראלית""","BBC, רשת התקשורת הבריטית הלאומית, הואשמה בכך שהפכה את עצמה לכלי תעמולה של חמאס על ידי שידור סרט דוקומנטרי על רצועת עזה, שסופר על ידי בנו של בכיר בחמאס."
157627,https://www.makorrishon.co.il/news/690479/,ה-BBC שוב בשירות הפלסטינים: ערוץ מיוחד ייפתח בעזה,"גוף התקשורת הבריטי הודיע שיפתח ערוץ רדיו מיוחד לתושבי הרצועה, שיספק מידע עדכני ועצות בטיחות","ה-BBC הבריטי הודיע היום (ד') שיפתח ערוץ מיוחד ברדיו לתושבי עזה. לפי הצהרה של הערוץ, התדר יספק לתושבי עזה ""את המידע העדכני ביותר על המלחמה בתוספת עצות בטיחות ומידע באשר למקלט, מזון ומים""."
157627,https://www.makorrishon.co.il/news/822706/,אחרי הסרט האנטי-ישראלי על עזה: BBC עם טעות מביכה נוספת,"בכתבה ששידרה על ""התנחלויות"" ברמת הגולן, BBC הציגה תצלומי אוויר של העיר טבריה. ""לאור ההתמקדות ארוכת השנים והבלתי-פרופורציונלית של BBC ב'התנחלויות'"", אמר דובר CAMERA, הארגון שחשוף את הטעות המביכה של רשת השידור הבריטית, ""אפשר לצפות שהעורכים לפחות ידעו איך הן נראות""","רשת ה-BBC הבריטית התנצלה על כך שהשתמשה בצילומים של העיר טבריה בכתבה על ""התנחלויות"" ברמת הגולן."
157627,https://www.makorrishon.co.il/news/817189/,"BBC בשירות חמאס: ""מידע מוטעה הוא סיפורה של המלחמה""","רשת התקשורת הבריטית הלאומית שידרה סרט תיעודי בן שעה על המלחמה בעזה, שהקריין שלו הוא בנו של בכיר בחמאס. בתגובה, BBC ספגה אש והואשמה בהפיכת כלי תעמולה של ארגון הטרור: ""עוד דוגמה מחרידה לכישלון עיתונאי ולהטיה אנטי-ישראלית""","BBC, רשת התקשורת הבריטית הלאומית, הואשמה בכך שהפכה את עצמה לכלי תעמולה של חמאס על ידי שידור סרט דוקומנטרי על רצועת עזה, שסופר על ידי בנו של בכיר בחמאס."
